KEY,EMG,IMU
4552,403,19.93
4553,403,4.9
4554,448,19.58
4555,445,5.32
4556,425,19.58
4557,411,18.2
4558,452,5.32
4559,429,19.93
4560,421,19.58
4561,416,19.58
4562,386,12.05
4563,401,19.93
4564,401,19.58
4565,413,27.78
4566,404,19.93
4567,450,24.98
4568,444,5.32
4569,447,10.68
4570,186,0.6
4571,162,19.32
4572,447,19.91
4573,404,19.58
4574,406,19.58
4575,395,5.32
4576,402,19.92
4577,438,24.98
4578,454,19.58
4579,413,26.64
4580,448,19.58
4581,443,19.58
4582,415,19.58
4583,403,5.32
4584,412,19.48
4585,420,19.91
4586,412,5.32
4587,423,24.99
4588,420,19.9
4589,405,24.27
4590,445,5.32
4591,443,5.32
4592,428,4.9
4593,434,12.05
4594,223,12.05
4595,211,19.58
4596,444,5.32
4597,448,19.93
4598,449,26.64
4599,453,26.66
4600,442,19.3
4601,440,4.93
4602,448,5.32
4603,447,19.58
4604,442,19.93
4605,447,26.56
4606,405,5.32
4607,185,5.32
4608,436,19.58
4609,396,26.52
4610,417,19.9
4611,400,27.76
4612,397,19.58
4613,402,5.32
4614,400,5.38
4615,182,26.52
4616,416,19.93
4617,409,19.31
4618,420,19.58
4619,424,5.32
4620,427,14.7
4621,477,19.58
4622,421,19.93
4623,405,19.58
4624,445,0.03
4625,446,19.93
4626,447,5.32
4627,451,10.4
4628,446,12.05
4629,446,24.99
4630,447,24.99
4631,444,24.98
4632,436,19.58
4632,443,26.64
4634,447,19.32
4635,407,19.92
4636,410,5.32
4637,400,19.93
4638,407,19.58
4639,401,19.94
4640,402,19.91
4641,434,19.58
4642,424,19.58
4643,423,19.58
4644,422,5.32
4645,429,19.92
4646,444,19.58
4647,154,17.71
4648,442,19.93
4649,434,10.4
4650,455,19.58
4651,418,12.05
4652,449,12.05
4653,445,19.58
4654,442,19.58
4655,406,19.93
4656,418,19.94
4657,408,5.48
4658,419,24.98
4659,410,19.29
4660,439,19.58
4661,407,26.53
4662,458,19.58
4663,410,19.58
4664,403,19.32
4665,181,19.91
4666,158,5.32
4667,426,19.58
4668,415,5.38
4669,435,26.52
4670,447,19.58
4671,441,5.48
4672,446,2.45
4673,449,5.32
4674,429,19.58
4675,449,5.32
4676,430,20.04
4677,443,19.9
4678,448,14.7
4679,446,5.32
4680,449,19.58
4681,444,19.91
4682,442,19.93
4683,455,26.58
4684,408,5.32
4685,420,15.84
4686,415,19.58
4687,412,0.15
4688,403,19.58
4689,409,5.32
4690,162,19.58
4691,204,5.32
4692,429,26.64
4693,428,5.32
4694,432,5.32
4695,410,27.72
4696,446,19.58
4697,447,24.98
4698,448,19.58
4699,444,19.58
4700,448,19.58
4701,445,19.93
4702,418,5.32
4703,408,19.91
4704,445,27.76
4705,441,24.99
4706,401,19.58
4707,413,21.89
4708,408,19.58
4709,405,5.32
4710,427,19.58
4711,427,19.91
4712,422,5.32
4713,401,19.58
4714,399,5.32
4715,439,19.91
4716,404,19.58
4717,422,10.4
4718,428,5.32
4719,447,21.93
4720,430,19.58
4721,425,19.58
4722,445,7.3
4723,444,27.76
4724,449,19.93
4725,437,19.58
4726,446,19.93
4727,447,19.58
4728,444,5.38
4729,432,19.32
4730,444,26.54
4731,452,24.98
4732,451,4.9
4733,406,26.64
4734,413,14.7
4735,408,19.91
4736,402,5.69
4737,184,19.93
4738,401,19.94
4739,418,4.9
4740,446,19.91
4741,429,26.52
4742,192,19.58
4743,447,5.32
4744,420,24.98
4745,423,5.32
4746,448,19.58
4747,445,24.98
4748,443,19.58
4749,443,19.32
4750,447,26.52
4751,445,5.32
4752,447,19.58
4753,445,26.51
4754,449,14.7
4755,438,5.32
4756,451,19.58
4757,402,19.58
4758,403,5.32
4759,405,5.32
4760,424,17.71
4761,419,26.66
4762,411,5.32
4763,406,26.51
4764,404,24.98
4765,425,19.58
4766,74,5.32
4767,445,19.58
4768,435,19.58
4769,429,19.51
4770,424,24.98
4771,424,19.91
4772,447,27.75
4773,447,5.38
4774,437,2.45
4775,438,19.58
4776,452,14.9
4777,447,26.64
4778,445,5.32
4779,445,19.91
4780,449,5.32
4781,438,19.58
4782,437,0.0
4783,448,4.9
4784,423,24.98
4785,410,19.58
4786,427,19.58
4787,418,5.32
4788,443,14.9
4789,427,5.99
4790,408,19.91
4791,437,19.58
4792,423,10.4
4793,436,26.64
4794,405,24.99
4795,446,19.58
4796,449,19.58
4797,445,19.94
4798,445,19.58
4799,448,5.32
4800,447,19.58
4801,455,5.32
4802,397,19.58
4803,447,19.5
4804,445,5.32
4805,418,19.93
4806,419,24.98
4807,413,19.93
4808,159,19.93
4809,208,5.32
4810,418,19.58
4811,423,24.99
4812,430,19.58
4813,154,5.32
4814,250,5.99
4815,176,5.48
4816,445,19.58
4817,438,5.32
4818,433,19.31
4819,448,10.68
4820,431,18.2
4821,443,5.32
4822,446,5.32
4823,467,19.91
4824,453,19.93
4825,446,19.58
4826,449,5.69
4827,445,7.3
4828,408,5.32
4829,435,24.27
4830,428,0.0
4831,428,24.98
4832,423,26.51
4833,426,19.91
4834,403,19.3
4835,400,19.93
4836,280,24.98
4837,406,19.58
4838,175,19.93
4839,381,19.58
4840,443,26.64
4841,447,5.32
4842,443,19.58
4843,447,19.58
4844,450,19.9
4845,456,19.3
4846,445,19.91
4847,447,24.98
4848,273,19.93
4849,419,24.99
4850,446,19.58
4851,446,19.58
4852,446,10.4
4853,443,26.63
4854,409,4.9
4855,409,26.58
4856,468,19.58
4857,452,19.91
4858,441,24.98
4859,431,24.98
4860,405,19.58
4861,402,19.92
4862,409,19.58
4863,202,26.64
4864,422,10.4
4865,406,5.32
4866,418,12.62
4867,445,19.31
4868,429,19.93
4869,423,5.32
4870,424,19.91
4871,446,19.58
4872,425,15.84
4873,425,24.98
4874,401,5.32
4875,418,19.31
4876,408,24.98
4877,446,27.76
4878,456,24.99
4879,444,19.93
4880,447,19.91
4881,410,19.93
4882,405,12.05
4883,419,19.58
4884,408,19.26
4885,412,19.33
4886,404,5.32
4887,401,19.58
4888,157,24.98
4889,184,5.32
4890,418,19.58
4891,419,10.68
4892,449,19.93
4893,445,19.33
4894,445,19.58
4895,450,26.66
4896,446,19.58
4897,445,12.05
4898,447,19.3
4899,442,26.66
4900,460,19.92
4901,446,19.9
4902,417,26.58
4903,423,19.9
4904,409,19.9
4905,409,5.32
4906,430,5.38
4907,450,19.93
4908,405,19.93
4909,290,19.32
4910,446,14.9
4911,427,19.58
4912,406,19.58
4913,425,5.32
4914,424,19.9
4915,154,26.57
4916,425,26.52
4917,440,19.3
4918,436,27.76
4919,425,19.88
4920,434,5.32
4921,451,14.7
4922,450,17.71
4923,447,4.94
4924,447,19.58
4925,446,5.32
4926,453,19.93
4927,444,19.92
4928,401,5.32
4929,450,27.72
4930,449,26.66
4931,407,19.93
4932,427,19.58
4933,422,14.7
4934,447,19.93
4935,437,19.93
4936,450,19.58
4937,442,24.98
4938,163,26.52
4939,424,19.58
4940,448,19.58
4941,422,5.32
4942,149,19.58
4943,447,24.98
4944,446,27.76
4945,450,19.3
4946,446,19.58
4947,448,19.58
4948,445,19.58
4949,444,19.58
4950,137,5.32
4951,404,26.56
4952,402,19.91
4953,451,19.93
4954,440,19.88
4955,420,19.92
4956,425,19.58
4957,423,19.91
4958,425,19.9
4959,154,24.27
4960,211,19.91
4961,186,19.93
4962,427,19.3
4963,424,19.5
4964,446,19.58
4965,446,5.32
4966,440,5.38
4967,428,19.58
4968,436,19.93
4969,444,19.58
4970,446,19.58
4971,443,19.9
4972,443,5.32
4973,446,19.58
4974,447,19.91
4975,426,19.58
4976,403,19.58
4977,402,5.32
4978,402,12.05
4979,403,19.58
4980,450,5.32
4981,429,14.41
4982,412,19.93
4983,416,19.93
4984,411,0.01
4985,449,27.76
4986,160,14.9
4987,418,19.91
4988,446,27.76
4989,435,15.84
4990,446,27.76
4991,233,19.91
4992,409,19.91
4993,435,19.93
4994,434,19.58
4995,450,4.93
4996,440,19.9
4997,443,19.93
4998,446,19.9
4999,444,5.32
5000,446,26.66
5001,447,24.98
5002,406,19.58
5003,447,19.3
5004,446,5.32
5005,435,24.26
5006,415,19.58
5007,411,19.58
5008,391,19.9
5009,221,5.38
5010,446,18.37
5011,446,19.58
5012,432,19.93
5013,406,5.32
5014,151,19.93
5015,427,5.32
5016,169,26.52
5017,419,19.58
5018,451,10.68
5019,450,5.32
5020,491,24.98
5021,445,19.9
5022,446,14.7
5023,445,19.92
5024,408,26.66
5025,446,19.58
5026,444,19.91
5027,402,19.93
5028,411,5.32
5029,404,19.33
5030,410,19.93
5031,404,19.34
5032,402,19.91
5033,411,19.93
5034,446,24.99
5035,235,19.91
5036,209,19.58
5037,425,19.58
5038,425,19.58
5039,151,5.32
5040,115,24.98
5041,452,19.93
5042,449,0.0
5043,403,2.45
5044,444,26.57
5045,446,5.38
5046,412,27.76
5047,445,10.4
5048,437,24.98
5049,425,5.32
5050,413,19.58
5051,402,19.9
5052,404,19.3
5053,406,26.58
5054,412,19.91
5055,431,5.32
5056,424,26.54
5057,402,19.88
5058,431,5.32
5059,162,24.98
5060,180,19.58
5061,423,2.45
5062,429,5.32
5063,449,19.91
5064,447,19.58
5065,439,5.32
5066,442,17.71
5067,493,5.32
5068,430,24.98
5069,434,19.92
5070,446,19.58
5071,463,26.54
5072,448,19.91
5073,446,19.91
5074,433,9.96
5075,424,17.52
5076,412,5.32
5077,406,5.32
5078,441,19.58
5079,406,19.58
5080,251,4.9
5081,446,19.91
5082,402,5.32
5083,459,24.27
5084,447,19.91
5085,426,19.58
5086,434,5.32
5087,433,12.05
5088,437,19.58
5089,277,19.93
5090,424,19.58
5091,448,5.32
5092,435,19.58
5093,446,19.93
5094,401,18.2
5095,447,27.76
5096,443,26.52
5097,421,5.32
5098,444,19.91
5099,444,19.58
5100,446,5.32
5101,426,26.55
5102,445,19.92
5103,402,4.9
5104,412,5.32
5105,451,19.93
5106,438,24.98
5107,436,20.06
5108,449,5.32
5109,264,5.32
5110,229,19.9
5111,436,19.91
5112,436,0.0
5113,422,19.91
5114,424,4.9
5115,448,19.91
5116,434,19.58
5117,449,26.54
5118,445,19.93
5119,448,5.32
5120,447,19.93
5121,446,26.52
5122,450,26.56
5123,446,26.57
5124,416,5.32
5125,400,26.64
5126,403,19.93
5127,437,5.32
5128,412,19.58
5129,406,19.5
5130,449,27.72
5131,402,19.93
5132,413,19.58
5133,449,5.32
5134,163,5.32
5135,190,24.27
5136,410,19.58
5137,437,27.76
5138,427,12.05
5139,190,19.58
5140,452,27.76
5141,445,5.32
5142,443,4.93
5143,423,5.48
5144,442,19.58
5145,464,19.58
5146,419,19.3
5147,402,19.31
5148,430,5.32
5149,406,24.99
5150,168,24.98
5151,424,19.91
5152,429,5.48
5153,424,19.58
5154,205,26.52
5155,422,19.58
5156,426,26.66
5157,428,19.58
5158,433,26.66
5159,449,19.58
5160,449,5.32
5161,403,5.32
5162,438,14.7
5163,438,5.32
5164,407,19.58
5165,447,19.93
5166,447,5.32
5167,432,19.91
5168,406,24.27
5169,403,19.58
5170,410,18.2
5171,436,26.64
5172,454,19.93
5173,487,27.78
5174,386,19.58
5175,187,19.58
5176,159,19.58
5177,448,26.55
5178,436,10.4
5179,451,24.27
5180,448,19.58
5181,448,5.32
5182,447,19.91
5183,445,19.91
5184,446,5.32
5185,189,19.91
5186,400,24.27
5187,450,19.58
5188,420,19.93
5189,416,5.32
5190,401,24.98
5191,440,18.26
5192,451,19.93
5193,402,5.38
5194,445,27.76
5195,176,19.93
5196,425,19.92
5197,418,27.72
5198,419,24.98
5199,447,26.51
5200,422,5.32
5201,428,0.6
5202,404,5.32
5203,449,24.99
5204,451,24.98
5205,406,19.32
5206,446,18.26
5207,446,19.58
5208,181,19.58
5209,411,19.92
5210,424,5.32
5211,450,19.93
5212,407,10.4
5213,425,2.45
5214,403,19.29
5215,402,5.38
5216,434,26.52
5217,219,5.32
5218,196,0.05
5219,451,5.32
5220,151,19.58
5221,424,20.04
5222,441,5.32
5223,436,0.03
5224,436,5.32
5225,423,19.93
5226,404,26.56
5227,451,5.32
5228,432,19.58
5229,423,5.32
5230,402,5.32
5231,405,19.32
5232,249,5.32
5233,406,5.48
5234,445,14.9
5235,429,19.9
5236,398,5.32
5237,442,19.58
5238,441,0.03
5239,302,19.58
5240,367,19.32
5241,448,19.93
5242,248,19.58
5243,433,5.32
5244,407,19.58
5245,453,4.9
5246,448,19.32
5247,453,19.58
5248,446,19.58
5249,413,5.32
5250,427,19.93
5251,425,5.32
5252,446,10.4
5253,444,19.58
5254,403,26.66
5255,406,12.04
5256,415,19.58
5257,406,20.05
5258,448,26.57
5259,410,19.58
5260,403,0.0
5261,450,19.91
5262,445,24.98
5263,444,19.93
5264,425,19.58
5265,160,19.58
5266,423,0.0
5267,403,5.32
5268,449,19.58
5269,444,26.64
5270,444,19.58
5271,448,19.91
5272,120,0.03
5273,425,5.32
5274,446,19.9
5275,445,5.32
5276,308,5.32
5277,410,5.99
5278,405,2.01
5279,420,5.32
5280,434,19.93
5281,404,19.58
5282,402,0.0
5283,445,19.58
5284,439,5.38
5285,423,24.99
5286,440,5.32
5287,154,19.58
5288,215,5.32
5289,454,5.38
5290,447,19.58
5291,420,19.58
5292,449,24.98
5293,418,5.32
5294,404,5.32
5295,450,19.9
5296,420,18.31
5297,415,19.58
5298,410,27.76
5299,416,19.91
5300,435,5.32
5301,401,19.58
5302,403,19.58
5303,443,5.32
5304,403,19.93
5305,170,26.58
5306,425,19.93
5307,447,26.52
5308,154,5.32
5309,423,5.32
5310,440,19.58
5311,448,19.58
5312,405,19.93
5313,433,19.58
5314,444,5.32
5315,445,19.58
5316,447,19.58
5317,446,19.91
5318,428,24.27
5319,422,19.33
5320,427,5.32
5321,437,5.32
5322,423,19.58
5323,426,19.58
5324,452,19.93
5325,448,19.58
5326,445,19.93
5327,447,19.58
5328,422,26.63
5329,151,19.58
5330,439,19.58
5331,439,5.48
5332,452,5.32
5333,426,24.99
5334,227,19.93
5335,440,19.58
5336,445,5.32
5337,438,5.32
5338,445,5.48
5339,447,19.33
5340,439,19.58
5341,445,19.94
5342,449,19.93
5343,431,5.32
5344,414,5.32
5345,432,24.99
5346,437,19.58
5347,405,10.4
5348,428,19.32
5349,450,5.32
5350,424,26.57
5351,432,2.45
5352,431,12.05
5353,448,12.62
5354,449,19.58
5355,447,24.99
5356,413,4.94
5357,445,14.7
5358,446,5.32
5359,405,5.32
5360,445,19.91
5361,446,0.0
5362,177,5.32
5363,446,19.58
5364,402,4.9
5365,401,19.58
5366,447,19.58
5367,126,2.45
5368,128,19.58
5369,444,24.99
5370,449,19.58
5371,444,24.98
5372,428,19.88
5373,425,26.56
5374,406,5.32
5375,451,27.76
5376,449,12.05
5377,440,27.75
5378,448,5.32
5379,409,19.58
5380,443,19.58
5381,448,19.3
5382,418,5.32
5383,451,19.58
5384,452,21.89
5385,442,5.32
5386,391,19.91
5387,166,18.2
5388,439,19.93
5389,173,24.98
5390,424,19.58
5391,423,19.58
5392,424,19.58
5393,435,19.58
5394,423,4.9
5395,435,5.32
5396,408,0.21
5397,426,19.31
5398,435,5.32
5399,445,5.32
5400,444,5.32
5401,445,26.51
5402,404,19.58
5403,444,5.32
5404,426,14.41
5405,404,14.41
5406,448,17.71
5407,458,19.58
5408,421,9.96
5409,447,5.32
5410,424,19.58
5411,130,14.9
5412,444,19.58
5413,146,19.58
5414,192,5.32
5415,447,19.3
5416,423,19.26
5417,424,7.3
5418,404,19.93
5419,446,19.94
5420,444,19.58
5421,411,26.55
5422,446,27.76
5423,444,4.9
5424,446,19.9
5425,401,5.32
5426,468,19.93
5427,445,5.32
5428,450,18.26
5429,441,19.32
5430,435,19.58
5431,407,19.58
5432,404,19.58
5433,447,19.9
5434,203,5.32
5435,177,7.3
5436,453,5.32
5437,425,26.56
5438,435,19.58
5439,448,5.32
5440,447,19.58
5441,440,19.58
5442,451,19.58
5443,447,5.32
5444,411,18.26
5445,454,5.32
5446,447,19.58
5447,220,19.58
5448,450,5.32
5449,451,27.29
5450,429,19.26
5451,435,19.58
5452,411,19.58
5453,447,19.9
5454,435,19.91
5455,425,4.9
5456,444,19.91
5457,436,24.99
5458,427,19.93
5459,422,24.98
5460,444,19.51
5461,450,0.03
5462,449,19.91
5463,440,24.26
5464,445,12.05
5465,447,26.56
5466,413,24.99
5467,436,19.91
5468,427,19.58
5469,411,19.58
5470,403,19.58
5471,137,19.91
5472,444,5.32
5473,408,7.94
5474,443,19.58
5475,422,4.93
5476,443,19.93
5477,425,19.92
5478,431,5.32
5479,437,19.94
5480,421,5.32
5481,430,19.58
5482,479,19.93
5483,450,19.93
5484,446,19.58
5485,445,19.93
5486,449,19.58
5487,404,19.51
5488,411,18.37
5489,406,4.93
5490,422,4.9
5491,131,19.26
5492,401,24.98
5493,408,19.31
5494,404,19.58
5495,409,19.58
5496,449,19.9
5497,405,5.32
5498,402,17.7
5499,450,19.91
5500,447,5.48
5501,429,27.76
5502,431,5.32
5503,150,5.32
5504,366,19.58
5505,434,5.32
5506,445,5.32
5507,445,5.32
5508,407,19.3
5509,450,19.32
5510,451,19.58
5511,449,15.84
5512,447,27.72
5513,429,19.58
5514,419,20.04
5515,446,4.9
5516,403,24.98
5517,401,27.72
5518,404,5.32
5519,411,19.33
5520,408,19.58
5521,448,19.58
5522,450,19.58
5523,408,10.4
5524,229,26.57
5525,419,19.91
5526,434,5.48
5527,428,5.32
5528,424,19.91
5529,401,19.58
5530,407,5.32
5531,450,19.58
5532,449,19.58
5533,449,5.32
5534,446,5.32
5535,416,5.32
5536,447,22.14
5537,452,24.98
5538,434,19.93
5539,406,19.58
5540,405,5.48
5541,415,5.32
5542,418,19.58
5543,343,19.9
5544,440,5.32
5545,447,19.91
5546,445,19.88
5547,441,17.52
5548,436,0.05
5549,450,5.32
5550,447,24.98
5551,447,5.32
5552,447,19.58
5553,443,5.32
5554,454,19.58
5555,444,18.26
5556,447,19.58
5557,447,19.91
5558,446,19.58
5559,447,5.32
5560,451,24.99
5561,424,19.58
5562,422,19.58
5563,426,5.32
5564,418,5.48
5565,418,19.92
5566,423,19.58
5567,436,19.33
5568,425,5.32
5569,448,26.56
5570,453,19.58
5571,437,19.93
5572,449,5.32
5573,353,5.69
5574,167,19.3
5575,436,19.94
5576,447,5.32
5577,445,19.93
5578,147,19.93
5579,422,0.15
5580,450,26.64
5581,148,5.32
5582,140,9.97
5583,423,26.66
5584,407,5.32
5585,193,5.32
5586,410,18.37
5587,403,24.98
5588,403,5.32
5589,411,19.58
5590,446,5.32
5591,425,5.32
5592,426,19.91
5593,444,0.01
5594,147,5.32
5595,448,19.91
5596,451,19.93
5597,446,5.32
5598,446,19.58
5599,401,19.3
5600,447,5.32
5601,447,19.58
5602,440,17.59
5603,425,19.91
5604,452,5.32
5605,482,12.05
5606,446,0.2
5607,446,19.58
5608,158,5.32
5609,428,19.91
5610,436,19.58
5611,426,26.64
5612,455,19.91
5613,149,19.88
5614,137,19.58
5615,413,26.52
5616,436,19.93
5617,437,26.56
5618,403,14.7
5619,448,24.98
5620,450,19.93
5621,292,17.52
5622,403,5.32
5623,73,24.27
5624,447,19.91
5625,437,27.76
5626,436,24.27
5627,433,26.54
5628,451,19.58
5629,446,19.91
5630,410,19.58
5631,413,19.93
5632,448,4.9
5633,439,2.01
5634,410,19.58
5635,440,19.91
5636,424,5.32
5637,447,19.32
5638,425,19.58
5639,446,5.32
5640,446,19.91
5641,495,5.32
5642,450,5.32
5643,403,26.51
5644,411,14.27
5645,450,19.9
5646,436,12.05
5647,449,17.52
5648,436,19.33
5649,200,24.99
5650,156,10.4
5651,446,24.99
5652,402,19.58
5653,445,5.32
5654,449,19.9
5655,409,19.58
5656,414,26.56
5657,446,19.91
5658,444,19.94
5659,446,26.64
5660,450,5.32
5661,432,0.2
5662,453,5.32
5663,432,19.58
5664,426,24.27
5665,404,5.32
5666,410,26.52
5667,445,19.58
5668,451,10.4
5669,446,19.5
5670,413,5.32
5671,403,19.93
5672,446,19.58
5673,411,19.93
5674,412,19.58
5675,446,26.64
5676,432,19.91
5677,441,19.93
5678,452,26.58
5679,447,0.15
5680,439,19.58
5681,440,19.9
5682,445,19.91
5683,449,19.93
5684,419,19.33
5685,450,19.58
5686,427,0.15
5687,450,14.9
5688,446,19.91
5689,444,26.64
5690,450,5.32
5691,451,24.27
5692,293,19.93
5693,412,19.32
5694,403,24.98
5695,310,19.58
5696,406,5.32
5697,444,19.58
5698,436,19.58
5699,441,4.9
5700,444,5.32
5701,438,5.48
5702,441,19.31
5703,437,10.4
5704,438,5.32
5705,444,5.32
5706,448,19.58
5707,453,19.58
5708,448,19.93
5709,445,19.58
5710,449,19.91
5711,447,19.58
5712,420,19.93
5713,418,10.4
5714,418,19.92
5715,411,4.9
5716,426,19.9
5717,411,19.58
5718,412,26.66
5719,405,5.32
5720,449,19.58
5721,434,26.64
5722,434,26.63
5723,435,19.58
5724,445,10.4
5725,449,19.91
5726,436,10.4
5727,455,19.58
5728,449,26.58
5729,459,5.32
5730,406,19.58
5731,452,19.93
5732,449,19.91
5733,449,19.58
5734,453,0.2
5735,448,24.99
5736,451,5.32
5737,164,19.31
5738,448,19.58
5739,444,19.58
5740,427,26.54
5741,411,19.58
5742,413,19.58
5743,399,19.58
5744,445,19.58
5745,426,5.32
5746,450,26.52
5747,427,19.91
5748,427,19.3
5749,429,19.91
5750,218,5.48
5751,448,19.58
5752,449,19.58
5753,438,19.59
5754,436,19.58
5755,434,19.58
5756,404,5.32
5757,450,19.58
5758,447,4.9
5759,452,19.93
5760,402,5.32
5761,403,9.97
5762,426,19.58
5763,448,19.58
5764,448,19.93
5765,451,27.76
5766,450,19.58
5767,447,2.45
5768,408,19.58
5769,402,19.34
5770,394,19.58
5771,429,27.78
5772,417,19.58
5773,448,5.32
5774,414,19.9
5775,416,14.41
5776,431,10.4
5777,441,14.41
5778,439,19.3
5779,432,5.32
5780,442,19.3
5781,449,19.9
5782,439,18.26
5783,437,5.32
5784,443,26.64
5785,436,27.31
5786,443,10.4
5787,451,4.9
5788,449,26.66
5789,446,19.93
5790,408,19.58
5791,404,19.58
5792,425,5.32
5793,403,19.58
5794,405,19.9
5795,449,26.65
5796,424,4.9
5797,436,19.9
5798,427,19.93
5799,447,27.76
5800,434,19.58
5801,431,19.33
5802,411,7.3
5803,448,19.58
5804,447,5.32
5805,445,5.32
5806,451,12.05
5807,449,5.32
5808,413,5.32
5809,448,5.32
5810,447,19.58
5811,425,24.27
5812,449,5.32
5813,404,19.91
5814,429,19.58
5815,406,19.91
5816,417,19.58
5817,451,5.32
5818,418,5.32
5819,333,19.3
5820,407,5.32
5821,435,5.32
5822,426,19.58
5823,429,19.58
5824,426,19.93
5825,434,19.93
5826,403,26.52
5827,450,19.92
5828,447,18.37
5829,451,5.32
5830,448,19.58
5831,410,19.91
5832,451,19.58
5833,420,19.93
5834,425,5.32
5835,402,5.32
5836,438,18.47
5837,424,19.91
5838,415,24.99
5839,448,19.58
5840,419,27.76
5841,306,19.58
5842,452,24.99
5843,360,5.32
5844,285,19.93
5845,417,21.93
5846,430,0.0
5847,447,19.58
5848,445,19.58
5849,434,19.3
5850,461,19.58
5851,330,19.58
5852,424,5.32
5853,450,19.58
5854,426,0.21
5855,452,26.66
5856,414,27.76
5857,425,5.48
5858,413,19.88
5859,405,19.93
5860,404,19.58
5861,236,5.32
5862,426,5.32
5863,429,5.32
5864,321,26.52
5865,448,26.63
5866,446,19.9
5867,446,2.45
5868,449,19.93
5869,449,0.0
5870,404,19.3
5871,446,5.32
5872,445,14.7
5873,449,19.93
5874,438,19.93
5875,425,19.9
5876,448,19.93
5877,446,5.32
5878,426,19.92
5879,446,10.4
5880,455,14.9
5881,451,26.64
5882,402,19.58
5883,405,10.4
5884,430,5.32
5885,334,19.91
5886,421,5.32
5887,312,10.4
5888,414,26.64
5889,404,14.7
5890,428,19.58
5891,433,10.4
5892,341,5.32
5893,335,19.48
5894,444,19.58
5895,425,5.32
5896,433,19.92
5897,453,5.32
5898,437,19.58
5899,449,5.32
5900,448,19.58
5901,448,19.91
5902,448,5.32
5903,413,5.32
5904,447,14.7
5905,448,5.32
5906,447,5.32
5907,443,10.4
5908,447,19.58
5909,428,19.93
5910,420,24.99
5911,428,19.58
5912,423,26.57
5913,335,19.91
5914,373,19.58
5915,425,5.32
5916,426,5.32
5917,439,0.49
5918,448,10.4
5919,425,19.48
5920,430,27.29
5921,431,14.9
5922,450,19.58
5923,449,19.94
5924,451,19.58
5925,446,5.38
5926,417,26.56
5927,444,19.58
5928,415,19.58
5929,450,5.32
5930,453,27.78
5931,417,4.9
5932,414,5.38
5933,280,19.93
5934,420,27.76
5935,222,21.93
5936,189,19.31
5937,403,19.91
5938,404,18.26
5939,430,14.41
5940,197,0.0
5941,422,19.58
5942,428,19.58
5943,454,4.9
5944,193,19.93
5945,427,27.76
5946,453,26.52
5947,450,5.48
5948,446,19.91
5949,408,19.93
5950,449,27.76
5951,449,5.48
5952,434,19.58
5953,447,19.58
5954,449,19.92
5955,429,12.05
5956,414,19.58
5957,442,19.93
5958,427,27.76
5959,414,19.58
5960,428,19.58
5961,428,5.32
5962,449,7.3
5963,376,14.9
5964,443,19.58
5965,391,19.91
5966,450,14.9
5967,441,27.76
5968,450,19.93
5969,451,19.9
5970,404,5.32
5971,447,19.93
5972,448,5.32
5973,441,26.52
5974,449,10.4
5975,436,5.32
5976,451,19.58
5977,414,5.32
5978,437,5.38
5979,444,6.43
5980,408,5.32
5981,152,5.32
5982,120,24.99
5983,279,10.4
5984,418,5.32
5985,285,26.64
5985,319,19.93
5987,412,5.32
5988,447,0.0
5989,415,19.58
5990,452,19.92
5991,448,19.32
5992,450,19.91
5993,427,19.91
5994,448,27.72
5995,443,5.32
5996,430,19.58
5997,442,19.93
5998,448,5.32
5999,452,19.58
6000,451,19.58
6000,449,19.58
6000,443,24.98
6000,192,19.58
6000,448,19.91
6000,448,26.64
6000,411,5.32
6002,431,27.76
6003,448,19.92
6004,444,19.93
6006,414,19.93
6009,408,19.58
6012,330,19.58
6013,330,19.58
6014,428,26.56
6015,426,19.31
6016,428,15.84
6017,439,18.37
6018,437,19.58
6019,390,19.93
6020,441,15.77
6021,450,19.58
6022,435,5.32
6023,439,19.31
6024,446,19.32
6025,447,5.32
6026,451,26.64
6027,457,19.58
6028,410,19.93
6029,404,19.58
6030,411,5.32
6031,407,4.9
6032,409,19.58
6033,413,19.58
6034,410,19.58
6035,452,26.52
6036,409,27.76
6037,404,5.32
6038,405,19.31
6039,412,19.91
6040,432,27.76
6041,443,19.91
6042,448,5.99
6043,445,26.56
6044,447,7.3
6045,450,5.32
6046,446,5.48
6047,448,19.3
6048,453,19.58
6049,445,5.32
6050,447,27.76
6051,447,19.91
6052,228,19.31
6053,444,27.76
6054,450,19.58
6055,460,19.58
6056,453,19.31
6057,405,0.0
6058,417,26.64
6059,455,18.37
6060,424,19.58
6061,287,19.3
6062,415,19.58
6063,402,2.45
6064,430,19.93
6065,438,27.29
6066,337,19.58
6067,427,5.48
6068,435,19.58
6069,431,24.99
6070,427,19.91
6071,436,5.38
6072,415,19.58
6073,351,5.32
6074,433,19.58
6075,451,19.58
6076,452,19.29
6077,433,25.26
6078,457,19.92
6079,417,26.64
6080,406,19.58
6081,408,12.05
6082,448,5.32
6083,405,24.27
6084,451,19.93
6085,431,19.58
6086,411,19.93
6087,405,19.91
6088,444,5.32
6089,276,24.99
6090,427,19.58
6091,439,26.52
6092,422,19.93
6093,448,19.58
6094,436,17.52
6095,448,18.26
6096,449,5.32
6097,451,26.52
6098,403,19.93
6099,448,26.52
6100,447,15.84
6101,415,5.32
6102,447,19.58
6103,446,19.91
6104,446,21.93
6105,428,19.93
